OrderID,OrderDate,Week,Month,Year,ProductID,ProductCategory,ProductName,UnitsSold,UnitPrice,Revenue,CostPerUnit,Profit,StoreID,Region,PromotionApplied,Holiday,CustomerSegment,Temperature,FootTraffic,ProfitPerUnit,ProfitMargin
ORD00139,2023-07-07,27,7,2023,CL_330,Clothng,Unknown Product,17.0,227.53,3868.01,180.2,804.6100000000006,STORE_29,East,False,No,Retail,7.1,88.0,47.330000000000034,20.801652529336806
ORD00140,2022-09-03,35,9,2022,BO_150,Books,Comics,12.0,295.97,3551.6400000000003,233.16,753.7200000000003,STORE_2,East,No,No,Retail,18.9,121.0,62.810000000000024,21.221745447173706
ORD00141,2023-10-08,40,10,2023,TO_916,Toys,Action Figure,7.0,96.59,676.13,65.4,218.32999999999993,STORE_9,South,Yes,No,Retail,27.2,101.0,31.18999999999999,32.29112744590537
ORD00142,2021-01-23,3,1,2021,EL_270,Electrnics,Unknown Product,11.0,291.12,3202.32,184.93,1168.0900000000001,STORE_6,East,Yes,No,Retail,21.8,102.0,106.19000000000001,36.47636713382798
ORD00143,2024-08-14,33,8,2024,HO_543,Home,Lamp,11.0,331.52,3646.72,191.84,1536.4799999999996,STORE_32,West,No,No,Wholesale,19.2,102.0,139.67999999999995,42.13320463320463
ORD00144,2022-11-21,47,11,2022,CL_178,Clothing,Sneakers,8.0,65.06,520.48,46.28,150.24,STORE_33,East,False,No,Retail,25.1,99.0,18.78,28.86566246541654
ORD00145,2022-06-28,26,6,2022,EL_102,Electronics,Smartphone,10.0,455.7,4557.0,258.43,1972.6999999999998,STORE_39,East,False,No,Wholesale,22.1,118.0,197.26999999999998,43.28944481018213
ORD00146,2022-06-08,23,6,2022,EL_921,Electronics,Headphones,15.0,75.12,1126.8000000000002,37.88,558.6000000000001,STORE_3,East,False,No,Wholesale,18.0,118.0,37.24000000000001,49.57401490947817
ORD00147,2023-03-28,13,3,2023,TO_973,Toys,Doll,15.0,344.47,5167.05,214.49,1949.6999999999998,STORE_3,West,False,No,Wholesale,20.5,97.0,129.98,37.73332946265276
ORD00148,2024-09-16,38,9,2024,HO_647,Home,Lamp,13.0,81.98,1065.74,56.12,336.18000000000006,STORE_13,West,Yes,No,Wholesale,20.2,101.0,25.860000000000007,31.54427909246158
ORD00149,2021-03-31,13,3,2021,HO_364,Home,Vacuum,13.0,114.18,1484.3400000000001,85.01,379.21000000000004,STORE_43,West,Yes,No,Retail,13.7,99.0,29.17,25.547381327728147
ORD00150,2022-05-10,19,5,2022,TO_266,Toys,Doll,13.0,65.38,849.9399999999999,47.28,235.29999999999995,STORE_47,North,Yes,No,Online,22.2,89.0,18.099999999999998,27.68430712756194
ORD00151,2022-08-25,34,8,2022,CL_707,Clothng,Unknown Product,10.0,205.61,2056.1000000000004,138.07,675.4000000000005,STORE_18,South,False,No,Wholesale,12.4,106.0,67.54000000000005,32.84859685812949
ORD00152,2023-11-29,48,11,2023,CL_180,Clothing,Jacket,16.0,496.0,7936.0,248.6,3958.4,STORE_12,South,Yes,No,Retail,21.7,117.0,247.4,49.87903225806451
ORD00153,2022-02-16,7,2,2022,EL_486,Electrnics,Unknown Product,10.0,404.04,4040.4,208.66,1953.8000000000002,STORE_43,West,No,No,Retail,2.4,100.0,195.38000000000002,48.35659835659836
ORD00154,2024-11-15,46,11,2024,CL_208,Clothng,Unknown Product,13.0,11.27,146.51,8.09,41.33999999999999,STORE_24,East,Yes,Yes,Retail,9.3,102.0,3.1799999999999993,28.216503992901504
ORD00155,2023-09-23,38,9,2023,BO_226,Books,Comics,4.0,130.41,521.64,89.46,163.8,STORE_12,North,Yes,No,Retail,14.2,97.0,40.95,31.40096618357488
ORD00156,2021-06-12,23,6,2021,EL_485,Electrnics,Unknown Product,8.0,146.55,1172.4,104.52,336.2400000000001,STORE_44,North,No,No,Retail,19.3,108.0,42.030000000000015,28.679631525076775
ORD00157,2023-01-25,4,1,2023,CL_848,Clothing,Jeans,13.0,100.93,1312.0900000000001,65.71,457.86000000000024,STORE_23,South,Yes,No,Online,26.9,119.0,35.22000000000002,34.89547210938275
ORD00158,2024-07-18,29,7,2024,CL_528,Clothing,Jeans,7.0,43.22,302.53999999999996,31.15,84.48999999999998,STORE_46,South,Yes,No,Wholesale,37.7,107.0,12.069999999999997,27.926885701064318
ORD00159,2021-02-19,7,2,2021,GR_245,Grocery,Cereal,15.0,45.54,683.1,30.05,232.35000000000002,STORE_12,North,Yes,No,Wholesale,25.3,93.0,15.490000000000002,34.01405357927098
ORD00160,2024-02-01,5,2,2024,CL_660,Clothing,Jacket,14.0,220.62,3088.6800000000003,127.21,1307.7400000000005,STORE_23,West,No,No,Wholesale,17.0,91.0,93.41000000000004,42.33976973982415
ORD00161,2023-10-09,41,10,2023,GR_895,Grocery,Bread,5.0,490.31,2451.55,353.03,686.4000000000003,STORE_24,North,False,No,Retail,13.1,99.0,137.28000000000006,27.998613122310385
ORD00162,2021-01-10,1,1,2021,CL_797,Clothng,Unknown Product,8.0,229.62,1836.96,167.77,494.79999999999995,STORE_1,East,Yes,No,Online,10.5,109.0,61.849999999999994,26.935806985454224
ORD00163,2023-01-17,3,1,2023,EL_465,Electrnics,Unknown Product,12.0,201.69,2420.2799999999997,143.17,702.2399999999998,STORE_30,North,No,No,Retail,12.7,87.0,58.51999999999998,29.014824731022852
ORD00164,2024-10-08,41,10,2024,CL_606,Clothing,Jacket,18.0,75.77,1363.86,56.78,341.81999999999994,STORE_11,North,False,No,Retail,42.1,94.0,18.989999999999995,25.062689718886098
ORD00165,2022-12-20,51,12,2022,TO_476,Toys,Puzzle,8.0,269.74,2157.92,198.56,569.44,STORE_5,West,False,No,Retail,13.6,90.0,71.18,26.388373989767928
ORD00166,2022-07-21,29,7,2022,BO_326,Books,Comics,12.0,98.91,1186.92,62.97,431.2800000000001,STORE_12,West,False,No,Retail,15.5,102.0,35.940000000000005,36.336063087655454
ORD00167,2021-02-27,8,2,2021,EL_246,Electronics,Laptop,11.0,260.45,2864.95,201.15,652.2999999999997,STORE_50,South,False,No,Retail,22.1,105.0,59.299999999999976,22.768285659435584
ORD00168,2022-01-28,4,1,2022,TO_877,Toys,Doll,9.0,496.13,4465.17,267.55,2057.22,STORE_40,North,Yes,No,Retail,13.4,108.0,228.57999999999998,46.07260193900792
ORD00169,2022-08-14,32,8,2022,HO_923,Home,Microwave,11.0,372.13,4093.43,227.31,1593.02,STORE_48,West,False,No,Wholesale,17.8,100.0,144.82,38.916507672050095
ORD00170,2024-09-10,37,9,2024,HO_997,Home,Vacuum,10.0,422.21,4222.099999999999,312.6,1096.0999999999995,STORE_3,North,No,No,Retail,3.4,104.0,109.60999999999994,25.961014660950703
ORD00171,2024-12-20,51,12,2024,GR_457,Grocery,Eggs,7.0,187.07,1309.49,121.13,461.58000000000004,STORE_7,West,False,No,Retail,14.2,87.0,65.94000000000001,35.24883733361843
ORD00172,2021-10-23,42,10,2021,BO_574,Books,Biography,13.0,324.85,4223.05,248.14,997.2300000000005,STORE_37,North,No,No,Wholesale,23.4,97.0,76.71000000000004,23.613975681083588
ORD00173,2022-12-30,52,12,2022,EL_551,Electronics,Tablet,15.0,95.19,1427.85,50.72,667.05,STORE_4,North,False,Yes,Retail,15.5,94.0,44.47,46.71709213152642
ORD00174,2022-07-06,27,7,2022,EL_142,Electrnics,Unknown Product,5.0,253.83,1269.15,138.68,575.75,STORE_46,North,Yes,No,Online,19.2,90.0,115.15,45.365008076271515
ORD00175,2023-10-19,42,10,2023,EL_346,Electronics,Tablet,5.0,133.65,668.25,97.14,182.55,STORE_11,East,No,No,Retail,25.4,97.0,36.510000000000005,27.317620650953987
ORD00176,2021-07-25,29,7,2021,GR_229,Grocery,Milk,14.0,111.23,1557.22,66.02,632.94,STORE_21,North,No,No,Retail,24.5,106.0,45.21,40.6455093050436
ORD00177,2022-05-30,22,5,2022,HO_301,Home,Lamp,7.0,217.38,1521.6599999999999,172.31,315.4899999999998,STORE_4,North,Yes,No,Retail,19.7,106.0,45.06999999999997,20.73327813046277
ORD00178,2023-05-01,18,5,2023,BO_139,Books,Novel,18.0,499.28,8987.039999999999,279.4,3957.8399999999992,STORE_6,West,No,No,Online,16.9,107.0,219.87999999999997,44.03941676013459
ORD00179,2024-08-22,34,8,2024,EL_475,Electrnics,Unknown Product,9.0,224.7,2022.3,127.23,877.23,STORE_42,South,No,No,Retail,16.1,100.0,97.47,43.37783711615488
ORD00180,2023-07-12,28,7,2023,EL_953,Electronics,Laptop,10.0,41.18,411.8,23.43,177.5,STORE_35,West,False,No,Retail,3.5,103.0,17.75,43.103448275862064
ORD00181,2024-07-14,28,7,2024,CL_245,Clothing,T-Shirt,11.0,314.51,3459.6099999999997,232.24,904.9699999999993,STORE_16,North,Yes,No,Online,10.7,102.0,82.26999999999994,26.1581507742202
ORD00182,2023-09-02,35,9,2023,EL_848,Electronics,Laptop,10.0,440.62,4406.2,252.71,1879.1,STORE_36,West,False,No,Retail,13.4,94.0,187.91,42.64672506922064
ORD00183,2023-11-20,47,11,2023,HO_808,Home,Vacuum,12.0,44.97,539.64,34.2,129.23999999999995,STORE_1,North,No,No,Retail,22.7,103.0,10.769999999999996,23.949299533022007
ORD00184,2023-09-10,36,9,2023,CL_560,Clothng,Unknown Product,9.0,222.09,1998.81,127.07,855.1800000000001,STORE_36,West,False,No,Online,39.7,108.0,95.02000000000001,42.78445675176731
ORD00185,2024-12-01,48,12,2024,EL_418,Electronics,Smartphone,10.0,324.91,3249.1000000000004,235.96,889.5000000000005,STORE_34,North,Yes,No,Retail,14.0,112.0,88.95000000000005,27.376812040257313
ORD00186,2021-08-27,34,8,2021,BO_711,Books,Comics,8.0,464.96,3719.68,338.17,1014.3199999999997,STORE_10,North,No,No,Online,29.5,95.0,126.78999999999996,27.269012388162416
ORD00187,2021-02-03,5,2,2021,BO_915,Books,Comics,5.0,326.18,1630.9,218.7,537.4000000000001,STORE_22,West,No,No,Retail,22.0,106.0,107.48000000000002,32.95113127720891
ORD00188,2024-10-09,41,10,2024,BO_713,Books,Comics,11.0,66.74,734.14,46.54,222.2,STORE_12,West,No,No,Online,24.6,87.0,20.2,30.266706622715013
ORD00189,2021-09-22,38,9,2021,CL_350,Clothing,Jeans,12.0,364.21,4370.5199999999995,253.9,1323.7199999999993,STORE_26,South,False,No,Online,20.4,105.0,110.30999999999995,30.287471513687148
ORD00190,2021-06-17,24,6,2021,EL_413,Electronics,Smartphone,7.0,212.5,1487.5,114.17,688.31,STORE_28,East,Yes,No,Retail,13.7,116.0,98.33,46.27294117647058
ORD00191,2024-08-30,35,8,2024,EL_536,Electronics,Tablet,10.0,459.99,4599.9,330.56,1294.2999999999997,STORE_10,North,False,No,Retail,15.5,102.0,129.42999999999998,28.13756820800452
ORD00192,2022-12-09,49,12,2022,TO_216,Toys,Doll,14.0,110.26,1543.64,87.83,314.0200000000002,STORE_3,West,No,No,Wholesale,23.1,124.0,22.430000000000014,20.342826047524046
ORD00193,2021-05-12,19,5,2021,HO_386,Home,Blender,14.0,60.38,845.32,41.58,263.20000000000005,STORE_10,North,False,No,Retail,12.3,100.0,18.800000000000004,31.136137793971518
ORD00194,2023-11-30,48,11,2023,TO_568,Toys,Doll,3.0,339.62,1018.86,212.5,381.36,STORE_38,North,No,No,Retail,25.4,104.0,127.12,37.43006890053589
ORD00195,2022-06-10,23,6,2022,BO_752,Books,Novel,11.0,168.27,1850.97,108.63,656.0400000000002,STORE_9,South,False,No,Retail,12.4,107.0,59.640000000000015,35.443037974683556
ORD00196,2022-01-26,4,1,2022,EL_730,Electronics,Laptop,9.0,228.67,2058.0299999999997,123.22,949.0499999999997,STORE_39,North,No,No,Retail,18.2,97.0,105.44999999999997,46.11448812699523
ORD00197,2022-04-14,15,4,2022,EL_793,Electronics,Laptop,6.0,140.84,845.04,90.52,301.91999999999996,STORE_21,South,False,No,Retail,7.0,99.0,50.31999999999999,35.72848622550411
ORD00198,2024-04-11,15,4,2024,CL_547,Clothing,T-Shirt,10.0,66.35,663.5,36.15,302.0,STORE_45,South,Yes,No,Retail,13.7,112.0,30.2,45.516201959306706
ORD00199,2024-07-22,30,7,2024,HO_582,Home,Microwave,10.0,22.91,229.1,17.43,54.79999999999998,STORE_1,North,Yes,No,Retail,31.5,90.0,5.479999999999999,23.919685726756867
ORD00200,2023-10-20,42,10,2023,GR_342,Grocery,Eggs,10.0,107.32,1073.1999999999998,54.16,531.5999999999999,STORE_27,South,Yes,No,Retail,14.2,104.0,53.15999999999999,49.534103615355946
ORD00201,2021-05-02,17,5,2021,EL_800,Electrnics,Unknown Product,4.0,89.8,359.2,48.23,166.28,STORE_6,West,No,No,Wholesale,35.7,99.0,41.57,46.29175946547884
ORD00202,2021-08-09,32,8,2021,EL_637,Electrnics,Unknown Product,10.0,6.24,62.400000000000006,4.75,14.900000000000006,STORE_47,East,Yes,No,Retail,17.5,80.0,1.4900000000000007,23.878205128205135
ORD00203,2023-02-06,6,2,2023,HO_470,Home,Microwave,14.0,468.83,6563.62,276.92,2686.74,STORE_17,West,False,No,Online,15.0,100.0,191.91,40.93381396241708
ORD00204,2023-06-20,25,6,2023,CL_121,Clothng,Unknown Product,10.0,112.82,1128.1999999999998,85.24,275.79999999999984,STORE_34,East,No,No,Wholesale,14.4,111.0,27.579999999999984,24.44602020918276
ORD00205,2024-09-04,36,9,2024,EL_731,Electronics,Tablet,8.0,93.42,747.36,54.55,310.96000000000004,STORE_31,North,Yes,No,Retail,23.1,94.0,38.870000000000005,41.607792763862136
ORD00206,2024-09-09,37,9,2024,CL_408,Clothing,Jacket,6.0,178.14,1068.84,121.29,341.0999999999999,STORE_49,North,Yes,No,Retail,27.2,81.0,56.84999999999999,31.91310205456382
ORD00207,2024-07-19,29,7,2024,EL_260,Electrnics,Unknown Product,10.0,72.52,725.1999999999999,47.44,250.79999999999995,STORE_45,South,Yes,No,Wholesale,26.3,99.0,25.079999999999995,34.58356315499172
ORD00208,2022-11-13,45,11,2022,CL_995,Clothng,Unknown Product,5.0,44.37,221.85,24.47,99.5,STORE_1,West,False,No,Retail,2.0,93.0,19.9,44.85012395762903
ORD00209,2023-03-21,12,3,2023,EL_416,Electrnics,Unknown Product,10.0,57.6,576.0,29.51,280.9,STORE_28,South,No,No,Retail,14.3,78.0,28.089999999999996,48.76736111111111
ORD00210,2023-01-29,4,1,2023,EL_683,Electronics,Headphones,7.0,185.41,1297.87,133.35,364.41999999999996,STORE_24,South,False,No,Online,18.6,95.0,52.059999999999995,28.07831292810528
ORD00211,2024-03-23,12,3,2024,CL_120,Clothng,Unknown Product,8.0,45.99,367.92,26.01,159.84,STORE_3,East,Yes,No,Retail,30.8,115.0,19.98,43.444227005870836
ORD00212,2023-11-14,46,11,2023,TO_809,Toys,Board Game,11.0,458.83,5047.13,365.76,1023.7700000000004,STORE_45,East,No,No,Retail,16.7,108.0,93.07000000000004,20.28420112024062
ORD00213,2024-11-25,48,11,2024,GR_139,Grocery,Eggs,10.0,338.0,3380.0,208.46,1295.4,STORE_14,East,No,No,Wholesale,34.9,92.0,129.54000000000002,38.32544378698225
ORD00214,2023-07-09,27,7,2023,CL_622,Clothing,T-Shirt,11.0,297.87,3276.57,181.4,1281.17,STORE_20,South,False,No,Retail,30.4,100.0,116.47000000000001,39.100950078893476
ORD00215,2022-05-12,19,5,2022,EL_915,Electrnics,Unknown Product,13.0,152.55,1983.15,92.95,774.8,STORE_49,North,No,No,Retail,12.2,101.0,59.599999999999994,39.069157653228444
ORD00216,2022-11-24,47,11,2022,EL_431,Electronics,Tablet,12.0,384.97,4619.64,265.52,1433.4000000000005,STORE_22,East,False,No,Wholesale,10.3,102.0,119.45000000000005,31.028391822739444
ORD00217,2022-07-28,30,7,2022,CL_404,Clothng,Unknown Product,10.0,401.69,4016.9,221.69,1800.0,STORE_21,North,False,No,Retail,15.0,105.0,180.0,44.81067489855361
ORD00218,2024-04-06,14,4,2024,BO_291,Books,Biography,12.0,164.03,1968.3600000000001,128.61,425.03999999999996,STORE_47,South,False,No,Wholesale,17.3,88.0,35.419999999999995,21.59361092483082
ORD00219,2024-02-02,5,2,2024,CL_448,Clothng,Unknown Product,10.0,403.24,4032.4,319.35,838.9000000000001,STORE_41,South,Yes,No,Wholesale,30.2,106.0,83.89000000000001,20.803987699632977
ORD00220,2021-08-16,33,8,2021,BO_934,Books,Textbook,3.0,163.18,489.54,123.54,118.92000000000002,STORE_41,South,False,No,Retail,21.0,81.0,39.64000000000001,24.292192670670428
ORD00221,2022-08-21,33,8,2022,CL_405,Clothing,T-Shirt,10.0,481.52,4815.2,354.6,1269.1999999999998,STORE_28,East,No,No,Retail,17.2,99.0,126.91999999999999,26.35819903638478
ORD00222,2021-08-31,35,8,2021,CL_379,Clothing,T-Shirt,10.0,276.18,2761.8,141.7,1344.8000000000002,STORE_16,North,No,No,Retail,24.6,107.0,134.48000000000002,48.69288145412413
ORD00223,2023-05-17,20,5,2023,EL_942,Electronics,Laptop,5.0,371.85,1859.25,254.67,585.9000000000001,STORE_15,West,Yes,No,Retail,41.9,90.0,117.18000000000002,31.512706736587337
ORD00224,2024-04-12,15,4,2024,GR_702,Grocery,Milk,10.0,388.42,3884.2000000000003,215.2,1732.2000000000003,STORE_22,North,Yes,No,Online,17.7,99.0,173.22000000000003,44.59605581586942
ORD00225,2023-12-31,52,12,2023,BO_960,Books,Comics,9.0,322.95,2906.5499999999997,247.72,677.0699999999997,STORE_20,East,Yes,No,Online,26.9,112.0,75.22999999999996,23.29462765133921
ORD00226,2021-01-02,53,1,2021,CL_403,Clothing,T-Shirt,12.0,283.61,3403.32,145.39,1658.6400000000003,STORE_13,South,Yes,No,Retail,13.1,108.0,138.22000000000003,48.73594019956984
ORD00227,2022-02-04,5,2,2022,CL_951,Clothing,Jacket,4.0,399.27,1597.08,257.37,567.5999999999999,STORE_7,West,False,No,Wholesale,18.6,87.0,141.89999999999998,35.53986024494702
ORD00228,2024-11-17,46,11,2024,CL_919,Clothing,Jacket,13.0,432.45,5621.849999999999,291.95,1826.4999999999995,STORE_20,West,No,No,Retail,30.7,117.0,140.49999999999997,32.48930512197942
ORD00229,2021-09-15,37,9,2021,GR_903,Grocery,Milk,9.0,391.01,3519.09,240.1,1358.19,STORE_48,North,No,No,Retail,-6.999999999999998,108.0,150.91,38.59492084601417
ORD00230,2022-04-21,16,4,2022,TO_477,Toys,Doll,16.0,177.17,2834.72,106.78,1126.2399999999998,STORE_17,East,No,No,Retail,25.2,100.0,70.38999999999999,39.73020263024213
ORD00231,2021-11-17,46,11,2021,CL_376,Clothing,T-Shirt,7.0,324.56,2271.92,229.7,664.0200000000002,STORE_43,West,Yes,No,Online,41.6,97.0,94.86000000000003,29.22726152329308
ORD00232,2024-09-26,39,9,2024,TO_285,Toys,Board Game,11.0,384.6,4230.6,303.31,894.1900000000005,STORE_50,North,False,No,Retail,13.2,83.0,81.29000000000005,21.136245449818002
ORD00233,2023-08-31,35,8,2023,EL_704,Electronics,Laptop,18.0,295.27,5314.86,151.54,2587.14,STORE_48,West,No,No,Online,23.0,89.0,143.73,48.67748162698547
ORD00234,2021-02-16,7,2,2021,BO_501,Books,Comics,11.0,170.86,1879.46,96.75,815.21,STORE_46,East,Yes,No,Retail,22.3,111.0,74.11,43.37469273089079
ORD00235,2024-08-22,34,8,2024,EL_372,Electrnics,Unknown Product,5.0,32.88,164.4,20.13,63.750000000000014,STORE_41,East,Yes,No,Wholesale,15.2,88.0,12.750000000000004,38.77737226277373
ORD00236,2021-10-05,40,10,2021,EL_251,Electronics,Laptop,10.0,211.32,2113.2,161.93,493.89999999999964,STORE_47,West,False,No,Retail,15.9,107.0,49.389999999999965,23.37213704334657
ORD00237,2022-10-21,42,10,2022,TO_243,Toys,Action Figure,9.0,231.74,2085.66,121.47,992.4299999999998,STORE_14,East,Yes,No,Online,5.7,91.0,110.26999999999998,47.58349874859756
ORD00238,2022-06-01,22,6,2022,BO_385,Books,Comics,14.0,51.14,715.96,38.66,174.72000000000003,STORE_11,North,Yes,No,Wholesale,10.9,89.0,12.480000000000002,24.40359796636684
ORD00239,2024-09-16,38,9,2024,HO_276,Home,Vacuum,17.0,38.76,658.92,26.61,206.54999999999995,STORE_44,West,Yes,No,Wholesale,30.9,93.0,12.149999999999997,31.34674922600619
ORD00240,2023-04-30,17,4,2023,BO_972,Books,Textbook,7.0,174.08,1218.5600000000002,93.38,564.9000000000002,STORE_49,West,Yes,No,Online,9.6,100.0,80.70000000000003,46.35799632352942
ORD00241,2023-09-16,37,9,2023,HO_743,Home,Vacuum,10.0,258.12,2581.2,185.68,724.3999999999996,STORE_39,West,False,No,Retail,27.7,95.0,72.43999999999997,28.064466139779938
ORD00242,2023-01-24,4,1,2023,BO_463,Books,Novel,16.0,495.12,7921.92,385.32,1756.8000000000002,STORE_18,East,False,No,Online,26.9,99.0,109.80000000000001,22.176442074648573
ORD00243,2021-11-16,46,11,2021,BO_864,Books,Biography,11.0,280.79,3088.69,182.03,1086.3600000000001,STORE_50,South,No,No,Retail,19.5,99.0,98.76,35.17219274190676
ORD00244,2021-09-21,38,9,2021,EL_134,Electronics,Tablet,10.0,73.98,739.8000000000001,45.94,280.4000000000001,STORE_20,West,No,No,Online,18.7,94.0,28.04000000000001,37.9021357123547
ORD00245,2021-04-01,13,4,2021,BO_434,Books,Novel,14.0,352.32,4932.48,222.93,1811.4599999999996,STORE_32,West,No,No,Retail,33.9,94.0,129.38999999999996,36.72513623978201
ORD00246,2021-05-25,21,5,2021,HO_824,Home,Blender,10.0,499.23,4992.3,254.33,2449.0,STORE_33,West,No,No,Retail,26.6,107.0,244.9,49.0555455401318
ORD00247,2021-07-28,30,7,2021,CL_733,Clothing,Jeans,11.0,161.35,1774.85,84.88,841.17,STORE_23,South,No,No,Retail,34.0,99.0,76.47,47.39386427022002
ORD00248,2024-02-07,6,2,2024,EL_529,Electrnics,Unknown Product,8.0,54.72,437.76,35.99,149.83999999999997,STORE_18,South,No,No,Online,29.1,114.0,18.729999999999997,34.22880116959064
ORD00249,2021-12-13,50,12,2021,CL_742,Clothng,Unknown Product,16.0,469.15,7506.4,315.45,2459.2,STORE_37,West,False,No,Retail,24.0,96.0,153.7,32.76137695832889
ORD00250,2024-03-11,11,3,2024,GR_136,Grocery,Milk,8.0,207.12,1656.96,123.76,666.88,STORE_22,West,No,No,Retail,24.7,123.0,83.36,40.24719969100038
ORD00251,2021-12-31,52,12,2021,GR_461,Grocery,Eggs,12.0,43.44,521.28,25.93,210.12,STORE_44,South,False,No,Wholesale,28.3,98.0,17.51,40.3084714548803
ORD00252,2021-08-28,34,8,2021,GR_602,Grocery,Bread,12.0,328.4,3940.7999999999997,189.56,1666.0799999999995,STORE_1,North,Yes,No,Retail,12.7,88.0,138.83999999999995,42.277710109622404
ORD00253,2022-10-31,44,10,2022,EL_833,Electrnics,Unknown Product,18.0,353.3,6359.400000000001,255.74,1756.0800000000008,STORE_36,South,Yes,No,Online,12.3,88.0,97.56000000000004,27.61392584206058
ORD00254,2021-04-12,15,4,2021,CL_972,Clothng,Unknown Product,7.0,358.41,2508.8700000000003,229.37,903.2800000000002,STORE_50,North,False,No,Retail,3.8,108.0,129.04000000000002,36.00345972489607
ORD00255,2023-12-18,51,12,2023,GR_599,Grocery,Cereal,10.0,162.05,1620.5,127.53,345.20000000000005,STORE_24,North,No,No,Retail,20.2,80.0,34.52,21.302067263190377
ORD00256,2021-04-19,16,4,2021,HO_137,Home,Vacuum,9.0,18.2,163.79999999999998,10.71,67.40999999999997,STORE_3,West,Yes,No,Retail,9.7,88.0,7.489999999999997,41.15384615384614
ORD00257,2023-09-25,39,9,2023,EL_970,Electronics,Smartphone,4.0,367.95,1471.8,286.3,326.5999999999999,STORE_41,North,False,No,Online,37.6,124.0,81.64999999999998,22.190515015627117
ORD00258,2023-12-01,48,12,2023,TO_491,Toys,Puzzle,8.0,41.71,333.68,22.61,152.8,STORE_23,East,False,No,Retail,8.2,117.0,19.1,45.79237592903381
ORD00259,2023-07-29,30,7,2023,GR_151,Grocery,Milk,11.0,292.23,3214.53,155.94,1499.1900000000003,STORE_4,North,No,No,Retail,13.5,90.0,136.29000000000002,46.637922184580646
ORD00260,2021-01-16,2,1,2021,GR_976,Grocery,Eggs,9.0,246.99,2222.91,137.8,982.7099999999998,STORE_19,North,False,No,Wholesale,22.3,108.0,109.18999999999998,44.208267541195994
ORD00261,2021-01-16,2,1,2021,CL_156,Clothng,Unknown Product,15.0,383.95,5759.25,197.49,2796.8999999999996,STORE_35,East,Yes,No,Retail,31.0,92.0,186.45999999999998,48.56361505404349
ORD00262,2024-07-09,28,7,2024,BO_499,Books,Textbook,11.0,204.96,2254.56,145.11,658.3499999999999,STORE_38,North,Yes,No,Retail,10.4,90.0,59.849999999999994,29.200819672131146
